// Dead Branch Summonable Monsters Database
//
// Structure of Database:
// MobRandomGroupID,MobID,DummyName,Rate

MOBG_Branch_Of_Dead_Tree,1769,아가브,Agav
MOBG_Branch_Of_Dead_Tree,1770,에키오,Echio
MOBG_Branch_Of_Dead_Tree,1771,판베르크,Vanberk
MOBG_Branch_Of_Dead_Tree,1772,이실라,Isilla
MOBG_Branch_Of_Dead_Tree,1773,호드렘린,Hodremlin
MOBG_Branch_Of_Dead_Tree,1774,시커,Seeker
MOBG_Branch_Of_Dead_Tree,1775,스노이어,Snowier
MOBG_Branch_Of_Dead_Tree,1776,시로마,Siroma
MOBG_Branch_Of_Dead_Tree,1777,아이스 티탄,Ice Titan
MOBG_Branch_Of_Dead_Tree,1778,게에즈티,Gazeti
MOBG_Branch_Of_Dead_Tree,1780,머스키퓰라,Muscipular
MOBG_Branch_Of_Dead_Tree,1781,드로세라,Drosera
MOBG_Branch_Of_Dead_Tree,1782,로우윈,Roween
MOBG_Branch_Of_Dead_Tree,1783,갈리온,Galion
MOBG_Branch_Of_Dead_Tree,1784,스태포,Stapo
MOBG_Branch_Of_Dead_Tree,1789,고드름,Iceicle
MOBG_Branch_Of_Dead_Tree,1796,아우노에,Aunoe
MOBG_Branch_Of_Dead_Tree,1797,파나트,Fanat
MOBG_Branch_Of_Dead_Tree,1829,소드 가디안,Sword Guardian
MOBG_Branch_Of_Dead_Tree,1830,보우 가디안,Bow Guardian
MOBG_Branch_Of_Dead_Tree,1831,살라만다,Salamander
MOBG_Branch_Of_Dead_Tree,1833,카사,Kasa
MOBG_Branch_Of_Dead_Tree,1836,마그마링,Magmaring
MOBG_Branch_Of_Dead_Tree,1837,임프,Imp
MOBG_Branch_Of_Dead_Tree,1838,노커,Knocker
MOBG_Branch_Of_Dead_Tree,1839,뵤르그,Byrogue
MOBG_Branch_Of_Dead_Tree,1864,좀비 슬러터,Zombie Slaughter
MOBG_Branch_Of_Dead_Tree,1865,누더기 좀비,Ragged Zombie
MOBG_Branch_Of_Dead_Tree,1866,헬 푸들,Hellhound
MOBG_Branch_Of_Dead_Tree,1867,밴시,Banshee
MOBG_Branch_Of_Dead_Tree,1869,플레임 스컬,Flame Skull
MOBG_Branch_Of_Dead_Tree,1870,네크로맨서,Necromancer
MOBG_Branch_Of_Dead_Tree,1872,헬 플라이,Hell Fly
MOBG_Branch_Of_Dead_Tree,1880,우드 고블린,Wood Goblin
MOBG_Branch_Of_Dead_Tree,1881,레스,Les
MOBG_Branch_Of_Dead_Tree,1882,바바야가,Baba-Yaga
MOBG_Branch_Of_Dead_Tree,1883,우자스,Uzhas
MOBG_Branch_Of_Dead_Tree,1884,마브카,Mavka
MOBG_Branch_Of_Dead_Tree,1918,모로크의 현신,Incarnation of Morroc
MOBG_Branch_Of_Dead_Tree,1919,모로크의 현신,Incarnation of Morroc
MOBG_Branch_Of_Dead_Tree,1920,모로크의 현신,Incarnation of Morroc
MOBG_Branch_Of_Dead_Tree,1921,모로크의 현신,Incarnation of Morroc
MOBG_Branch_Of_Dead_Tree,1974,밴시 마스터,Banshee Master
MOBG_Branch_Of_Dead_Tree,1975,비홀더 마스터,Beholder Master
MOBG_Branch_Of_Dead_Tree,1976,코발트 미네랄,Cobalt Mineral
MOBG_Branch_Of_Dead_Tree,1977,헤비 메탈링,Heavy Metaling
MOBG_Branch_Of_Dead_Tree,1978,헬 아포칼립스,Hell Vesper
MOBG_Branch_Of_Dead_Tree,1979,주크담,Zakudam
MOBG_Branch_Of_Dead_Tree,1986,따따초,Tatacho
MOBG_Branch_Of_Dead_Tree,1987,센티페데,Centipede
MOBG_Branch_Of_Dead_Tree,1988,네펜데스,Nepenthes
MOBG_Branch_Of_Dead_Tree,1989,힐스리온,Hillthrion
MOBG_Branch_Of_Dead_Tree,1990,히드락 맘모스,Hardrock Mammoth
MOBG_Branch_Of_Dead_Tree,1991,텐드릴리온,Tendrillion
MOBG_Branch_Of_Dead_Tree,1992,코르누스,Cornus
MOBG_Branch_Of_Dead_Tree,1993,나가,Naga
MOBG_Branch_Of_Dead_Tree,1994,루시올라 베스파,Luciola Vespa
MOBG_Branch_Of_Dead_Tree,1995,핀귀큘라,Pinguicula
MOBG_Branch_Of_Dead_Tree,1999,센티페데 유충,Centipede Larva
MOBG_Branch_Of_Dead_Tree,2013,드라코,Draco
MOBG_Branch_Of_Dead_Tree,2015,핀귀귤라 다크,Dark Pinguicula
MOBG_Branch_Of_Dead_Tree,2016,아쿠아 엘레멘탈,Aqua Elemental
MOBG_Branch_Of_Dead_Tree,2017,라타,Rata
MOBG_Branch_Of_Dead_Tree,2018,두네이르,Duneyrr
MOBG_Branch_Of_Dead_Tree,2019,에인션트 트리,Ancient Tree
MOBG_Branch_Of_Dead_Tree,2020,링코,Rhyncho
MOBG_Branch_Of_Dead_Tree,2021,필라,Phylla
MOBG_Branch_Of_Dead_Tree,2023,다크 쉐도우,Dark Shadow
MOBG_Branch_Of_Dead_Tree,2024,브라디움 골렘,Bradium Golem
